ID,channel,activities_22,activities_21,activities_20,latest_activity,latest_hqa,HQAs_22,HQAs_21,HQAs_20,"('aum', 'Active Equity')","('aum', 'Active FI')","('aum', 'Alts')","('aum', 'Bond ETF')","('aum', 'Core Equity')","('aum', 'Factors')","('aum', 'MAS')","('aum', 'Market Driven/Precision')","('aum', 'Megatrends')","('aum', 'Models')","('aum', 'Sustainable')",mkt_emails_clicked 2020,mkt_emails_opened 2020,mkt_emails_sent 2020,mkt_emails_clicked 2021,mkt_emails_opened 2021,mkt_emails_sent 2021,mkt_emails_clicked 2022,mkt_emails_opened 2022,mkt_emails_sent 2022,"('events_attended', 2020)","('events_attended', 2021)","('events_attended', 2022)","('webinars_attended', 2020)","('webinars_attended', 2021)","('webinars_attended', 2022)","('web_visits', 2020)","('web_visits', 2021)","('web_visits', 2022)","('advisor_center_completes', 2020)","('advisor_center_completes', 2021)","('advisor_center_completes', 2022)","('total_ac_portfolios', 2020)","('total_ac_portfolios', 2021)","('total_ac_portfolios', 2022)"
10507,uswa-core-wealth,16,11,17,6/29/22,6/6/22,1,4,1,73331.31,128670.12,46350.24,23694.63,140860.03,239375.96,41332.83,389956.06,0,0,68554.94,3,52,74,5,41,59,2,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10508,uswa-emerging-wealth,1,0,0,7/6/22,3/2/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10509,uswa-core-wealth,2,8,0,3/10/22,5/2/19,0,0,0,3538.91,0,0,59686,136112,92249,0,233251,0,0,0,0,2,3,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510,uswa-core-wealth,10,12,10,5/31/22,4/26/22,6,3,5,135703.83,1489074.19,0,356709,48871,0,256941.56,309552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,20,0,0,0,0,0,0
10511,uswa-core-wealth,11,12,16,6/30/22,4/18/22,3,9,2,611305.03,208695.5,31175.39,422137.78,692346.94,125866.04,377733.285,617073.22,0,0,0,0,0,0,0,14,32,0,0,12,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0
10512,uswa-emerging-wealth,7,4,1,6/13/22,8/20/20,0,0,1,1286698.168,16819.4895,0,106138.17,19213.49,5654.1,41058.122,154829.23,0,0,187597.2949,0,0,0,0,0,22,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10513,uswa-core-wealth,38,30,10,6/16/22,5/18/22,22,22,5,1007601.49,193471.88,78227.3,1728497.36,2357828.06,480361.15,208032.29,426339.99,0,0,0,0,0,1,0,0,4,0,0,11,0,0,0,0,0,1,25,1045,402,3,8,7,7,98,38
10514,uswa-core-wealth,17,32,17,6/13/22,4/29/22,1,3,9,299061.74,444269.93,0,0,251850,189335,6948.79,241406,13434,0,0,0,0,0,1,1,1,2,3,6,0,0,0,0,2,0,14,72,5,0,3,0,0,2,0
10515,uswa-emerging-wealth,0,0,20,11/4/20,10/16/20,0,0,3,4182454.79,0,0,0,0,0,346746.53,0,0,0,0,0,2,75,0,2,9,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10516,uswa-core-wealth,20,34,9,6/13/22,3/1/22,2,4,1,7869.54,100991.49,0,515048,290526,0,0,642482,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10517,uswa-emerging-wealth,0,1,0,5/21/21,1/0/00,0,0,0,68311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,74,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10518,uswa-emerging-wealth,0,0,0,2/7/16,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10519,uswa-core-wealth,22,19,0,7/5/22,6/21/22,3,0,0,114735.39,126263.91,0,0,0,0,5036.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520,uswa-core-wealth,4,13,6,3/3/22,3/3/22,3,5,4,112899.74,118219.22,4774.92,0,6062.55,0,633.03,0,0,0,0,1,1,3,0,0,8,0,0,1,0,0,0,0,0,0,0,50,10,0,5,2,0,5,0
10521,uswa-core-wealth,10,15,31,6/16/22,4/25/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10522,uswa-emerging-wealth,2,0,0,6/15/22,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,6,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10523,uswa-metro-wealth,0,8,0,11/8/21,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,13113714,0,0,0,1,1,3,27,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10524,uswa-emerging-wealth,6,13,0,7/6/22,7/21/21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10525,uswa-emerging-wealth,2,0,0,4/21/22,1/0/00,0,0,0,1271.36,150102.86,2182.41,27066.12,6099515.53,584910.52,7550.78,687491.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10526,uswa-emerging-wealth,32,16,1,6/24/22,11/15/21,0,3,0,300500.015,62789.17,25849.05,1126565.005,2190674.165,694763.675,228500.41,3776377.345,56599.74,0,65998.56,10,12,120,1,2,46,0,0,10,0,0,0,6,0,0,61,34,34,0,1,2,0,0,0
10527,uswa-core-wealth,2,24,3,1/19/22,6/19/19,0,0,0,96138.36,4014.255,128135.51,1118125.16,1260818.86,1281344.37,194852.14,245209.35,0,0,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,uswa-emerging-wealth,10,17,0,7/6/22,4/12/18,0,0,0,0,30626.725,0,0,0,0,0,0,0,0,0,0,7,31,0,1,35,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10529,uswa-core-wealth,8,18,36,6/22/22,5/2/22,3,10,12,609853.75,646816.14,103314.49,51460.46,109709.35,86009.32,1320327.6,75423.09,0,0,0,4,5,101,0,2,32,0,4,10,0,1,0,4,1,0,1665,673,4,9,10,0,76,24,0
10530,uswa-emerging-wealth,8,7,6,6/28/22,2/12/19,0,0,0,0,0,3547.75,1889.36,5600.745,146.05,0,73656.86,0,0,0,2,19,89,0,1,46,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10531,uswa-core-wealth,28,52,2,6/27/22,4/21/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,uswa-core-wealth,6,8,6,5/16/22,5/16/22,2,1,2,11208.57,20580.27,0,0,0,0,19401.28,0,0,0,0,0,3,3,8,38,45,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10533,uswa-core-wealth,3,0,0,7/5/22,5/2/22,1,0,0,23421.37,34226.695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,uswa-core-wealth,13,39,16,6/29/22,1/25/22,2,4,3,403287.24,904310.91,0,0,0,0,165458.35,0,0,0,0,2,9,20,1,8,9,0,1,3,0,0,0,2,0,0,76,39,0,2,2,0,1,2,0
10535,uswa-core-wealth,7,8,10,6/30/22,3/31/22,3,0,1,590866.38,1117525.45,0,408556,257498,98243,23200.52,600686,0,0,5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,uswa-emerging-wealth,12,8,5,6/28/22,3/9/22,3,0,3,950675.12,1975323.58,0,0,0,0,928717.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,uswa-metro-wealth,4,12,1,5/24/22,2/9/22,1,4,0,0,0,0,5334329.8,3980262.78,1667317.96,0,2900168,202858.24,16759348,2607245.44,0,20,29,1,12,15,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,uswa-core-wealth,7,30,12,5/2/22,1/26/22,1,5,9,430692.83,891494.51,0,0,0,0,144983.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0,0,2,0,0,2,0,0
10539,uswa-core-wealth,1,0,0,5/18/22,2/28/18,0,0,0,0,656207.76,15193.065,202447,321801.61,45082,0,2325245,0,0,55673.86,2,3,39,1,2,43,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,uswa-emerging-wealth,6,8,0,7/6/22,6/15/17,0,0,0,0,235377.02,0,0,682793.85,60320.72,19227.82,154941.49,0,0,0,0,0,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,uswa-emerging-wealth,3,11,0,2/24/22,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,uswa-core-wealth,12,17,40,6/16/22,5/16/22,2,2,5,109781.17,85534.25,0,0,0,0,159960.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,uswa-emerging-wealth,3,0,0,6/27/22,1/0/00,0,0,0,0,0,0,597502.17,878974.07,585477.65,0,209836.58,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,uswa-core-wealth,13,10,1,7/6/22,4/12/22,1,0,0,2021148.38,0,0,0,143726.77,0,0,349905.41,13189.5,0,0,0,0,6,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,uswa-emerging-wealth,15,8,5,7/6/22,5/2/22,3,0,0,5987.58,200466.99,250037.48,224535.8,10778132.03,766430.1,0,4088034.73,0,0,313345.79,1,53,74,0,46,59,2,38,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546,uswa-emerging-wealth,13,19,2,6/21/22,7/27/16,0,0,0,0,563.02,1417.12,956939.68,3188932.13,80710,13484.1,900057.3,9895,0,0,0,0,22,0,0,24,0,0,6,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0
10547,uswa-core-wealth,9,6,21,6/29/22,5/16/22,2,1,0,0,195969.88,32010.39,1444596.62,7902186.05,178310.92,0,859155.17,0,0,48720.16,0,0,2,0,1,6,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10548,uswa-core-wealth,7,41,17,6/29/22,6/29/22,3,6,6,695418.77,3711362.22,12738.21,0,0,0,2618686.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10549,uswa-core-wealth,3,10,18,7/5/22,6/27/22,1,2,11,972248.27,405092.11,0,466915,131907,7343,354251.48,697955,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,uswa-core-wealth,41,25,4,7/5/22,5/23/22,11,3,0,37905.42,707725.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0,0,7
10551,uswa-core-wealth,14,20,19,6/10/22,8/25/21,0,2,0,0,0,0,25015.42,0,0,0,318481.34,37897.74,0,0,0,0,5,0,0,5,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,uswa-emerging-wealth,22,3,0,7/5/22,2/1/22,1,1,0,1634511.42,783499.26,118576.47,222025.89,6083252.58,1425540.61,0,344339.85,0,0,202274.7,0,0,1,0,1,8,0,2,13,0,0,0,0,0,0,0,16,1,0,2,1,0,0,0
10553,uswa-core-wealth,13,11,22,5/4/22,1/29/21,0,3,1,228340.04,57701.92,0,541670,564429,90597,22989.66,853933,9845,0,6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,uswa-core-wealth,6,7,6,6/27/22,6/23/22,1,0,3,382708.46,832249.92,0,1809501,213685,142166,2197.13,568881,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10555,uswa-core-wealth,8,19,41,6/3/22,10/20/20,0,0,3,370301.63,315629.1,0,538586,728299,229157,775584.85,584126,0,0,8257,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10556,uswa-core-wealth,13,10,4,6/3/22,3/4/22,3,2,4,40124.8,211421.12,0,0,0,0,27384.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,2,0,0,2,0
10557,uswa-core-wealth,18,13,32,5/23/22,1/28/22,2,0,10,100121.52,158630.23,0,0,0,0,35025.69,0,0,0,0,0,0,2,1,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10558,uswa-metro-wealth,3,1,0,6/13/22,6/13/22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,15,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,uswa-core-wealth,2,0,0,4/18/22,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,uswa-core-wealth,23,38,13,6/13/22,4/28/22,7,9,6,762060.45,227295.62,0,0,33047.26,0,3403.17,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,13,7,1,2,1,0,0,0,0
10561,uswa-core-wealth,14,9,15,5/19/22,1/31/22,1,4,7,15809.85,1953269.26,0,0,0,0,304816.84,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,60,4,0,3,0,0,3,0,0
10562,uswa-emerging-wealth,6,4,4,6/23/22,6/23/22,1,0,3,806038.31,431497.11,0,0,0,0,0,0,0,0,0,6,6,82,5,5,32,3,3,12,0,0,0,2,1,0,10,1,0,0,0,0,0,0,0
10563,uswa-core-wealth,4,6,9,5/31/22,3/31/22,1,2,5,157058.5,101512.22,0,0,0,0,239152.02,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10564,uswa-emerging-wealth,8,4,0,7/6/22,1/0/00,0,0,0,21928.55,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10565,uswa-emerging-wealth,8,5,0,6/22/22,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,1412379,0,0,4,140,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10566,uswa-core-wealth,14,32,2,7/6/22,2/26/21,0,3,0,0,0,0,40156.31,0,0,2675.26,17191.8,0,0,0,0,1,1,0,3,9,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10567,uswa-core-wealth,5,18,27,3/22/22,3/18/22,2,2,3,4867.12,182867.25,0,2285863,939442,80282,0,3139321,14030,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10568,uswa-core-wealth,10,16,13,5/23/22,3/30/22,1,0,0,118792.3,567590.75,0,699908,38276,19568,18589,16374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10569,uswa-core-wealth,6,11,2,3/11/22,1/0/00,0,0,0,164615.02,407607.31,0,0,0,0,67414.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570,uswa-core-wealth,2,9,11,3/10/22,2/9/21,0,2,2,74426.45,91605.08,0,129032,385691,28827,27120.78,102836,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,119,6,0,8,2,0,7,0,0
10571,uswa-emerging-wealth,0,2,0,2/17/21,1/0/00,0,0,0,23161.96,142800.37,29255.95,1154414.56,5573119.72,422837.92,0,766379.03,0,0,48296.3,0,0,1,0,1,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,uswa-core-wealth,2,8,7,3/10/22,5/20/21,0,1,0,67836.06,569292.135,566.22,76100.5,61615.5,4912,5964.05,72231,3843,0,515,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10573,uswa-emerging-wealth,9,7,36,7/12/22,7/12/22,3,5,8,856426.31,862566.86,319721.44,0,0,0,1437901.59,0,0,0,0,0,0,10,0,0,9,8,10,18,0,0,1,0,0,2,491,224,256,4,0,0,1,0,0
10574,uswa-emerging-wealth,11,8,2,7/6/22,6/17/20,0,0,2,173.45,13735.76,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10575,uswa-core-wealth,19,32,5,6/13/22,5/14/21,0,2,1,5723.53,53596.55,0,99634,18055,24113,0,58117,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10576,uswa-core-wealth,11,12,9,6/21/22,6/21/22,4,7,5,968559.03,1383352.69,0,0,2820.21,0,287409.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,3,2,0,2,0
10577,uswa-core-wealth,1,13,11,1/31/22,9/16/20,0,0,3,68747.55,40315.98,0,0,0,0,33064.96,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10578,uswa-emerging-wealth,42,44,4,6/29/22,10/22/21,0,4,0,9729.3,336353.77,32986.63,135531.1,6252474.66,593564.09,0,612991.9,0,0,47344.6,3,36,63,0,26,60,0,13,40,0,0,0,0,0,0,0,44,12,0,3,1,0,4,1
10579,uswa-core-wealth,16,31,10,6/13/22,12/2/21,0,1,2,353787.985,593741.575,0,738142,374012,253003,557.955,544956,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
10580,uswa-core-wealth,12,19,37,6/29/22,6/8/22,6,10,21,383581.7,154827.56,11583.165,565578,1928226,47651,97728.16,1169868,61613,0,102921.795,1,29,63,0,25,53,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10581,uswa-core-wealth,14,20,16,6/30/22,6/30/22,3,4,9,5233739.43,1248871.5,0,3753,0,0,1523201.89,1855,2272,0,0,1,1,23,0,0,8,0,0,1,0,0,0,1,0,0,58,2,0,2,0,0,2,0,0
10582,uswa-emerging-wealth,18,5,6,7/5/22,1/21/20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,24,1,1,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10583,uswa-core-wealth,7,12,8,5/24/22,3/29/22,1,1,3,684457.89,395594.66,0,332857,2198222,148085,11622.43,319635,0,0,946,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10584,uswa-core-wealth,6,35,15,5/3/22,3/28/22,2,4,10,631771.59,784813.8,0,7239,477261.91,77765,201607.07,134170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,42,0,12,4,0,13,3,0
10585,uswa-emerging-wealth,31,27,12,6/24/22,3/29/22,8,18,5,1507167.05,1036791.675,605040.085,0,0,0,1330315.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10586,uswa-core-wealth,14,14,19,6/30/22,4/19/22,2,0,2,141604.89,117001.58,0,358805,215093,56062,19059.77,473529,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10587,uswa-core-wealth,3,16,1,3/11/22,12/2/21,0,1,0,37242.64,398531.88,0,540734,110741,48427,0,528581,0,0,17145,0,1,7,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,uswa-core-wealth,12,10,3,3/29/22,3/25/22,5,1,0,0,401496.84,0,1368971,1025432,92411,0,998462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,2
10589,uswa-core-wealth,4,32,27,5/16/22,1/31/22,1,1,0,103847.59,637067,0,759193,1358287,16127,9751.04,3253984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10590,uswa-emerging-wealth,0,1,0,4/27/21,4/27/21,0,1,0,10003.73,0,0,1020964.01,102887.76,10584,0,811844.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,uswa-emerging-wealth,2,3,1,1/25/22,8/24/17,0,0,0,3543080.01,685777.75,0,996654.9,47596.14,0,41192.17,164315.7,0,0,0,0,0,6,0,0,5,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,uswa-core-wealth,17,22,5,6/23/22,6/23/22,4,3,5,342642.07,216002.86,0,0,0,0,96351.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,203,0,4,9,0,5,8
10593,uswa-core-wealth,8,12,5,6/27/22,6/27/22,1,0,1,96675.76,649714.93,0,6452,1684,171480,169178.31,68792,22764,0,24571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10594,uswa-core-wealth,23,10,4,6/29/22,6/15/22,9,3,1,233935.25,170586.42,44948.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,124,5,2,3,1,1,7,11
10595,uswa-core-wealth,15,16,5,6/13/22,3/9/20,0,0,3,29282.62,0,0,29785,88412,12378,0,372858,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,0,2,0,0
10596,uswa-emerging-wealth,18,5,0,7/6/22,9/25/18,0,0,0,4772.25,1382613.975,176361.455,158202.06,2533990.02,736277.46,761.465,7376200.56,0,0,0,0,0,6,0,0,1,4,5,12,0,0,0,0,0,1,0,8,33,0,0,2,0,0,1
10597,uswa-emerging-wealth,6,7,0,7/6/22,1/0/00,0,0,0,14868.8,18840,0,0,439486.7,103177.26,0,178511.21,0,0,0,0,0,14,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10598,uswa-emerging-wealth,1,1,0,1/18/22,9/13/21,0,1,0,178271.74,126040.09,102889.99,0,0,0,96412.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,0
10599,uswa-core-wealth,19,10,0,7/5/22,1/0/00,0,0,0,12941.84,102018.14,0,417091,44564,2349,0,141524,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,uswa-emerging-wealth,29,3,0,6/24/22,1/0/00,0,0,0,0,563215.57,986183.17,0,2528.09,1966020.24,0,0,0,0,795868.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601,uswa-emerging-wealth,5,8,8,6/6/22,4/27/21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,65,0,4,40,1,2,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10602,uswa-emerging-wealth,18,11,3,7/5/22,2/24/21,0,1,2,42069.26,0,0,0,0,0,30365.11,0,0,0,0,0,0,1,0,0,16,0,0,16,0,0,0,0,0,0,163,36,17,1,1,0,0,0,0
10603,uswa-core-wealth,15,25,6,6/29/22,5/10/22,2,12,3,375861.51,510650.64,0,808339,427845,225168,593275.78,1056062,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,61,453,44,4,7,2,2,38,4
10604,uswa-core-wealth,6,8,5,3/11/22,12/12/19,0,0,0,35672.9,148211.98,0,192146,147240,235166,50871.56,264632,0,0,10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605,uswa-emerging-wealth,13,6,3,6/8/22,3/22/22,1,0,1,393105.41,79377.63,438955.48,26567.2,8098655.59,934510.89,0,990072.32,0,0,104798.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10606,uswa-emerging-wealth,44,34,4,6/29/22,4/4/17,0,0,0,199166.74,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10607,uswa-emerging-wealth,23,4,5,7/5/22,5/7/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10608,uswa-core-wealth,0,4,6,11/29/21,4/30/20,0,0,2,89639.76,176176.98,0,224596,1195846,69428,1448.22,436649,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10609,uswa-core-wealth,9,15,1,5/16/22,5/15/19,0,0,0,0,199307.69,94356.88,171011.92,10199903.61,1000967.84,0,1031164.13,0,0,144560.33,0,0,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610,uswa-emerging-wealth,2,4,5,6/6/22,3/26/20,0,0,1,33688.6075,11009.46,0,1959880.158,1423074.687,360019.1886,0,608177.8493,3834.74,0,0,5,18,90,0,0,33,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10611,uswa-emerging-wealth,2,0,1,6/2/22,11/5/20,0,0,1,0,0,0,211425.7876,98762.2056,0,0,106280.905,0,0,466449.14,0,2,20,5,8,40,1,1,13,0,0,0,0,0,0,32,31,61,2,3,5,3,3,3
10612,uswa-core-wealth,8,6,14,6/17/22,6/17/22,3,2,6,156296.64,357408.68,0,0,0,0,191696.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
10613,uswa-core-wealth,22,19,3,7/5/22,5/23/22,3,0,0,1613.19,66539.58,0,372371,47386,0,0,232492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10614,uswa-emerging-wealth,14,17,0,6/28/22,2/17/22,1,3,0,0,0,0,5294026.53,148585.23,0,0,1601323.92,0,0,0,1,1,22,0,0,26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,uswa-emerging-wealth,9,9,0,5/18/22,1/0/00,0,0,0,14896.37,18461.46,0,25318.4,75550.74,0,0,34720.32,0,0,0,0,34,147,1,25,82,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10616,uswa-core-wealth,4,12,21,6/23/22,6/23/22,4,11,3,2394977.7,984686.58,94308.17,0,0,0,1665241,0,0,0,53025.61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10617,uswa-core-wealth,8,21,6,5/2/22,3/17/22,3,2,1,1820.34,29820.835,2528.55,55604,40409,9247,114477.51,94862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10618,uswa-core-wealth,2,9,0,3/10/22,9/21/21,0,1,0,0,29841.61,0,384092,61810,0,0,893744,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
